MARKER	Loading1	Loading2
chr1:67559001-67560000	0.004790441028463941	3.054183194197233E-4
chr1:67561001-67562000	4.6426411852422433E-4	-0.004315377380023601
chr1:67564001-67565000	0.007006538855168785	-2.4211819547790344E-4
chr1:67566001-67567000	-0.006900989306436556	-0.0045431070331498225
chr1:67595001-67596000	-0.0024167023194839377	0.003511351379624363
chr1:67598001-67599000	-0.005670425615193184	0.004249254690318417
chr1:67601001-67602000	0.0031787764802285504	-0.015144835977568894
chr1:67609001-67610000	0.004216024619350666	-8.608946043817372E-4
chr1:67610001-67611000	0.009054025292113875	-0.001784774038837747
chr1:67614001-67615000	0.002017853944231525	-8.48966765475875E-4
chr1:67625001-67626000	0.006877824610121408	-0.0064998875342921845
chr1:67626001-67627000	0.001129495620870715	3.384770824625571E-5
chr1:67627001-67628000	0.00694591938280608	-0.011194153286600048
chr1:67628001-67629000	0.0051622687540399705	-0.0034127528800107563
chr1:67629001-67630000	0.006144039596067366	-0.005309288897814548
chr1:67632001-67633000	0.005041445407234352	0.003620967970957187
chr1:67636001-67637000	-0.01156259967043275	-0.0062987765026030285
chr1:67638001-67639000	0.002351457876007674	-0.00309983739902901
chr1:67642001-67643000	-0.004988424624576974	-0.0013148228008259336
chr1:67643001-67644000	-0.010488883017090419	-0.001470539642026173
chr1:67644001-67645000	-0.002533644914294602	-0.004844291128792624
chr1:67646001-67647000	0.0015442697147367728	-0.006539249567941152
chr1:67647001-67648000	0.003971487224860725	-0.014448762678510757
chr1:67651001-67652000	0.002297465887973757	-0.007278422936298818
chr1:67661001-67662000	0.003000229345852475	-0.005864585386653323
chr1:67662001-67663000	-0.004108326906535183	-0.009646807032676426
chr1:67663001-67664000	-0.0037038482176824177	0.011057002783692637
chr1:67667001-67668000	-6.632015532175164E-6	-0.005866356586283141
chr1:67672001-67673000	-0.0012463365948725785	-0.012340089566387085
chr1:67674001-67675000	0.0013534526700388827	0.0019005099740029901
chr1:67677001-67678000	-0.009194951333925377	0.005289821975911231
chr1:67678001-67679000	-0.002450992881248526	0.009358859584824316
chr1:67702001-67703000	-0.006793712343534099	0.0027416089610868546
chr1:67703001-67704000	-0.0073524565748671325	0.008925877851478163
chr1:67704001-67705000	4.7993234023432614E-4	0.009256758359760918
chr1:67705001-67706000	-0.0026532626846218804	0.0011904122115626212
chr1:67708001-67709000	0.007668031610956917	-0.009527841075568269
chr1:67711001-67712000	0.0015028996098977294	0.0018835627436095445
chr1:67713001-67714000	0.005104955576242162	-0.005072227062983854
chr1:67716001-67717000	-0.0026679520701095726	-0.005954307406669626
chr1:67718001-67719000	-0.0019213251036263505	0.009729107727047624
chr1:67719001-67720000	0.0017704741445421096	-0.005216199534900545
chr1:67720001-67721000	-4.218264492213596E-4	-0.0017261043814340942
chr1:67721001-67722000	0.006746275717219835	7.381673234990266E-4
chr1:67722001-67723000	0.0026602028062646483	-0.0011321810970871089
chr1:67723001-67724000	-0.002226375953111178	0.004281397819144491
chr1:67726001-67727000	-7.271642785480902E-4	-0.00972240271317758
chr1:67727001-67728000	-0.0032082533402247007	-0.0052973456280372205
chr1:67728001-67729000	0.005221530638633882	-0.005691876264174889
chr1:67729001-67730000	0.0029724734598197593	-0.0013357852373816052
chr1:67731001-67732000	0.0013088482086066262	0.009270911145965729
chr1:67732001-67733000	0.004262929596974944	-4.997027298945007E-5
chr1:67733001-67734000	-0.003065611522168479	-0.006667885555725502
chr1:67736001-67737000	0.008115072745213147	-0.00978628733707855
chr1:67741001-67742000	-0.0027509803991144985	0.005912539158155908
chr1:67743001-67744000	-4.842672741114474E-4	-0.003889011246894354
chr1:67744001-67745000	0.002924657604988526	0.0019177380384218258
chr1:67745001-67746000	-0.0018879839294417278	8.097908485155404E-4
chr1:67746001-67747000	-0.007016513511056767	0.024531705619543383
chr1:67748001-67749000	-5.175900166886152E-4	0.0051371365180128675
chr1:67749001-67750000	0.0021824373126827583	0.001352702408861644
chr1:67750001-67751000	-7.530465795022018E-4	-0.002510563129747877
chr1:67751001-67752000	0.0023921438611343533	0.01085129115230254
chr1:67752001-67753000	0.004838749813237601	-0.004025633607708108
chr1:67754001-67755000	0.010567675202563116	-0.004462567722761727
chr1:67755001-67756000	0.001899631436215499	-0.007400586602223542
chr1:67756001-67757000	0.0026152641055082835	-0.0040280265159373
chr1:67760001-67761000	0.0024979239383264894	-0.00931879714554355
chr1:67761001-67762000	0.003377051451805225	0.0015597310046084026
chr1:67762001-67763000	-0.0037618916798944075	-0.005269626905624005
chr1:67764001-67765000	7.986152092393197E-4	-0.00396712540569998
chr1:67765001-67766000	-0.01043713198959851	-0.00444040607592605
chr1:67767001-67768000	0.0045849096722685055	-0.0010977239238666005
chr1:67768001-67769000	-0.0022764068291716262	0.018102413075538955
chr1:67769001-67770000	0.0034710551357720275	0.0027408699884440874
chr1:67770001-67771000	0.009266919410006496	0.002368631308848226
chr1:67771001-67772000	0.006498007307725869	-0.0020527193039302206
chr1:67772001-67773000	-4.861930011121367E-4	-0.0050755496883643746
chr1:67773001-67774000	0.0024037509782224077	-0.01558796543803513
chr1:67774001-67775000	0.002019113985008916	-6.817137680137971E-4
chr1:67775001-67776000	-0.0012287695607139013	-0.0048979325269423
chr1:67776001-67777000	0.0041621217975875285	-0.008897151530861777
chr1:67780001-67781000	0.0021909161369926444	-0.001207172687251811
chr1:67781001-67782000	7.483768992393094E-4	-0.006122490566908279
chr1:67782001-67783000	-0.0020781929694823173	0.004315674695061152
chr1:67785001-67786000	-0.009855574586225739	0.007681444907825908
chr1:67788001-67789000	0.0015538967914727581	0.0015399120858680044
chr1:67789001-67790000	0.0018088859122366472	-0.0055579485238019186
chr1:67791001-67792000	0.003143074106142634	9.572477458971922E-5
chr1:67792001-67793000	0.0054429250001470164	0.003405282950626901
chr1:67793001-67794000	-4.067284890912334E-4	0.014392183183759033
chr1:67795001-67796000	0.0037718521974160236	0.0051400255006921365
chr1:67975001-67976000	-0.0037508040469097425	-0.0016746197979164823
chr1:67976001-67977000	0.0010854312466065572	0.005603048417153669
chr1:67977001-67978000	6.232565312144867E-4	0.006292623201128295
chr1:67981001-67982000	3.493454106755664E-4	0.00427270795771695
chr1:67982001-67983000	0.005135633475379244	0.0027230225524999714
chr1:67983001-67984000	0.003991210720186213	-0.0056352801310061455
chr1:67985001-67986000	0.00494532755097384	0.0016645681622240271
chr1:67990001-67991000	-0.00703161022768952	-0.006661961139312339
chr1:67992001-67993000	-0.005914947035409894	-0.004907740278178768
chr1:68000001-68001000	-0.010426780506451195	-0.0023770523236917194
chr1:68010001-68011000	-0.006446380160306517	0.004627670944010606
chr1:68011001-68012000	0.004288204097696561	9.432042307840461E-4
chr1:68012001-68013000	0.003681087720491359	-0.00249349666487997
chr1:68014001-68015000	0.0020235149161449526	-0.004911708277366454
chr1:68024001-68025000	-0.004125863689651469	-0.009416672775964481
chr1:68026001-68027000	-1.1039482202998647E-4	-0.010079989932504438
chr1:68027001-68028000	-0.024069228308748074	0.01080914925105566
chr1:68036001-68037000	-0.012336198826488742	0.013173872939471858
chr1:68038001-68039000	-0.0034577375366779644	-0.003742586416469088
chr1:68041001-68042000	8.491654026735368E-4	-0.008230664079533738
chr1:68047001-68048000	0.008467235557815533	0.0049887508829453845
chr1:68050001-68051000	0.009006954831167112	0.004578763898336405
chr1:68051001-68052000	0.0014191401485094644	-0.007083058260641968
chr1:68065001-68066000	-0.0029983016780133175	0.0012522446163549521
chr1:68066001-68067000	2.494328471327363E-4	-0.00795991750835793
chr1:68068001-68069000	-0.010969587382244413	-0.003499111848021137
chr1:68071001-68072000	-0.02044806391806292	-0.011544602047581844
chr1:68179001-68180000	0.0025072672931570187	0.0018343755046833243
chr1:68184001-68185000	-0.0066923263780774836	-0.00283284279679443
chr1:68202001-68203000	-0.0033587884036414195	0.005777069356447953
chr1:68203001-68204000	-0.005320742894244238	-0.0017221269892895837
chr1:68206001-68207000	-0.0017591100750449296	0.004177381238506572
chr1:68207001-68208000	-0.002963929489433196	0.005026845260006551
chr1:68208001-68209000	7.516011148191448E-4	0.0038627826663044057
chr1:68210001-68211000	0.0013319104638473422	0.002480497426176116
chr1:68211001-68212000	-5.667036008664629E-4	0.004634443032905225
chr1:68215001-68216000	-0.0026189949474173606	-0.006131957802135979
chr1:68216001-68217000	-0.003972373338999068	0.007945757201615812
chr1:68217001-68218000	0.0021084059495869055	-0.00506098569693952
chr1:68218001-68219000	-0.006658698291730682	-0.001936724117330465
chr1:68219001-68220000	-0.013487968826267606	0.0024385214881133747
chr1:68220001-68221000	-0.006234812723710583	0.017009952261909794
chr1:68221001-68222000	-0.0010699172584556027	0.007970362873547373
chr1:68222001-68223000	-7.980419127065247E-4	-0.009782568106331093
chr1:68223001-68224000	-5.278064868464881E-4	0.0033760853147681924
chr1:68224001-68225000	-1.6280028527532666E-4	0.004680782430360642
chr1:68225001-68226000	-0.00870077574054139	0.0035094567603153218
chr1:68228001-68229000	-0.013752007260416418	-0.0062375171956481614
chr1:68229001-68230000	-0.001303231350334461	0.009461830356322004
chr1:68230001-68231000	0.004563877149891113	0.0139490654923717
chr1:68237001-68238000	0.0015057105037584815	-3.0248827601860306E-4
chr1:68246001-68247000	0.00158923561887175	-0.007399389176432206
chr1:68247001-68248000	-0.01101088575762031	-0.010849005532590364
chr1:68248001-68249000	-0.002430039486434955	-0.008068065793411452
chr1:68250001-68251000	-0.00536508313607121	-0.011401544063581402
chr1:68255001-68256000	-0.011715928267196378	7.304110198342995E-4
chr1:68292001-68293000	0.001996954197625181	-0.0013078062629851175
chr1:68294001-68295000	0.00982951640365804	-3.87690332291472E-4
chr1:68296001-68297000	-2.777263918991764E-4	-7.78311275118994E-4
chr1:68301001-68302000	-0.005207605026835488	2.33367096681006E-4
chr1:68304001-68305000	0.003815559400067064	-0.0029449510981357173
chr1:68308001-68309000	0.0016020296341269645	-0.0013156631865879785
chr1:68309001-68310000	0.0025743681467022216	-0.006594482949293923
chr1:68311001-68312000	0.0029470823568998267	-0.014561699437420295
chr1:68314001-68315000	-0.004059356211535343	0.0029205986961132707
chr1:68323001-68324000	0.006193177129996	0.004439488274870451
chr1:68331001-68332000	0.0034499835403064795	-0.004763622459357898
chr1:68332001-68333000	0.004616987306165231	-0.00617643209514292
chr1:68340001-68341000	3.339929200658724E-4	-0.006128059427625173
chr1:68341001-68342000	-0.005079222717640259	0.005464331198041359
chr1:68346001-68347000	-0.005114001396576478	-0.006624994696581549
chr1:68349001-68350000	-0.0031711900148012305	0.0017793113074617256
chr1:68350001-68351000	0.006166282692915637	-0.007486796219303445
chr1:68351001-68352000	-0.0019653403098664137	-5.270758532000507E-4
chr1:68352001-68353000	-0.003371809403783546	0.006110953247249298
chr1:68369001-68370000	0.0028339071690480777	3.21076968916446E-4
chr1:68376001-68377000	-0.004185535098312655	-8.27301876780036E-4
chr1:68377001-68378000	-0.0015108623363037665	-0.0021211015455803763
chr1:68378001-68379000	-0.0010427431004902048	0.0065336397116629455
chr1:68379001-68380000	-0.01271829967297295	0.016384326559949258
chr1:68398001-68399000	-0.008125872728875362	-5.356898105615901E-4
chr1:68402001-68403000	-0.015993706007584155	0.00474057943550072
chr1:68403001-68404000	-0.016613407571864656	-0.004058537039342695
chr1:68498001-68499000	-0.0013317446045608057	-0.010765158999181755
chr1:68513001-68514000	-0.019618553071010285	0.00851188405250011
chr1:68515001-68516000	-0.015825510124827632	-0.014033198422882563
chr1:68516001-68517000	-0.005352774353465476	0.0019412973112196271
chr1:68517001-68518000	-0.01649414237624542	-0.01347167804297413
chr1:68518001-68519000	-0.007702789234196427	0.005604934911288494
chr1:68522001-68523000	-0.018615845286752468	-0.007734011462152035
chr1:68523001-68524000	-0.007165880349856327	0.004875483535038162
chr1:68525001-68526000	-0.0035277280773643835	-0.005780080741580366
chr1:68526001-68527000	-0.008517341662495109	0.006043403012714098
chr1:68528001-68529000	-0.0054371507111327455	-0.001459193105358546
chr1:68529001-68530000	-0.005991581126475098	-0.0077301682749497305
chr1:68537001-68538000	0.0026091019117929536	-2.252581831570586E-4
chr1:68538001-68539000	-0.01637080349268658	0.009764980674988039
chr1:68541001-68542000	-0.016991362285196716	-0.0028845611045963835
chr1:68542001-68543000	0.0012372889162477736	-0.0019815480248883627
chr1:68545001-68546000	-0.007773661779350621	-0.018976309937083203
chr1:68558001-68559000	-0.008136493704800882	-0.0052141186649365305
chr1:68559001-68560000	-0.009849235902849923	0.008294075889797737
chr1:68564001-68565000	-0.039380394491137345	0.020798530111924566
chr1:68565001-68566000	-0.0072272353433894335	0.0065387195342208404
chr1:68566001-68567000	-0.0088652531289533	0.010086565067669879
chr1:68567001-68568000	-0.028791342888171968	7.245014116366044E-4
chr1:68568001-68569000	-0.008897224375690049	-0.005887723629014065
chr1:68569001-68570000	0.0012990437094569868	-0.009086658944950447
chr1:68571001-68572000	-0.008092278035411463	0.0016314554436359686
chr1:68574001-68575000	-0.014241837795711974	-0.014851278143963966
chr1:68575001-68576000	-0.017311151370832813	-0.0220633543262891
chr1:68576001-68577000	0.002550987730270333	-0.007294318908994586
chr1:68581001-68582000	-0.00844112458974308	0.008420543136634777
chr1:68585001-68586000	9.596114573158037E-4	0.0024973056649859656
chr1:68586001-68587000	-0.011128760057802537	0.0027667587313813147
chr1:68587001-68588000	-0.0038737510130358	-0.003944444314208361
chr1:68588001-68589000	-0.005343099242331829	-0.012971263157518618
chr1:68590001-68591000	-0.0021944161236812166	-0.0029726681845168206
chr1:68591001-68592000	-0.0044138468931846095	-0.004223997788354861
chr1:68600001-68601000	-0.006630882476381921	-8.13664515533512E-4
chr1:68603001-68604000	-0.013986389099011327	-0.0030531545326148843
chr1:68623001-68624000	-0.0029859809841437527	-0.005490963651811248
chr1:68624001-68625000	0.004026551586886495	0.01012164179918627
chr1:68625001-68626000	-0.015990670505485374	0.008151541985981694
chr1:68627001-68628000	-0.010757227196973999	-0.005218467650921105
chr1:68635001-68636000	-0.0026912440048029547	0.004371458632043299
chr1:68636001-68637000	-9.117819174891815E-4	-0.0034994601310760496
chr1:68638001-68639000	-0.0036439279869170467	-0.0032201218187784967
chr1:68639001-68640000	-0.00868321190031865	0.016675514951498067
chr1:68641001-68642000	-0.019436721617639496	0.0014146715862969866
chr1:68642001-68643000	-0.01321481223539962	-8.120049280584363E-4
chr1:68644001-68645000	-0.00508562318376753	-9.78999650161489E-5
chr1:68645001-68646000	-0.0011196439319635654	-0.014064207040826825
chr1:68646001-68647000	-0.00718044861540762	-0.016143499743193145
chr1:68647001-68648000	-0.010690733787293169	0.003674457460435246
chr1:68650001-68651000	-0.0034953714369862486	-0.0018380460347506393
chr1:68651001-68652000	-0.0023157311165983084	-0.008206577010922658
chr1:68652001-68653000	-0.003811965397738148	0.007717363908133677
chr1:68653001-68654000	3.432995858996974E-4	-0.001613277677017727
chr1:68657001-68658000	-0.029883485280472268	-0.009974520024740875
chr1:68658001-68659000	-0.02596033112959899	-0.016275835639865344
chr1:68660001-68661000	-0.021468149960183668	-0.001767793407694834
chr1:68663001-68664000	-0.007861701456396092	0.0016597541557932794
chr1:68667001-68668000	-0.00851609070667204	-0.0030941878358993436
chr1:68671001-68672000	-0.004935780403083933	0.01111741536259933
chr1:68672001-68673000	-0.006598830411881913	0.003221479061163579
chr1:68673001-68674000	-0.014460878842071898	-0.0061107235908022094
chr1:68677001-68678000	-0.02373960018381623	-0.004645629241967237
chr1:68688001-68689000	-0.012580683326909	-0.0011184214228013322
chr1:68689001-68690000	-0.00938157744416451	-0.006161964714982636
chr1:68690001-68691000	-0.004259965144892999	0.005600912454820823
chr1:68691001-68692000	-6.64421388075091E-4	-0.004971566448617342
chr1:68692001-68693000	-0.013313722893382675	0.0012183990954762905
chr1:68695001-68696000	-0.008269320510030567	0.008412967494679693
chr1:68696001-68697000	-0.004646485046129055	1.4696763780332948E-5
chr1:68697001-68698000	0.0010761020023363004	-0.006235704175478133
chr1:68701001-68702000	-0.0028105580901370323	7.825841818818845E-4
chr1:68702001-68703000	0.001581814888241765	-0.00686120040182588
chr1:68703001-68704000	4.672355725254701E-4	-0.009833063100827266
chr1:68704001-68705000	0.001205962077463067	-0.001682171187161536
chr1:68706001-68707000	1.8522100577322238E-4	0.004997840339714533
chr1:68707001-68708000	0.0015960815421137702	-0.005474946189386294
chr1:68715001-68716000	-0.007203624643842322	-0.008756705089037952
chr1:68716001-68717000	-0.010165741926680858	-6.664547923881207E-4
chr1:68717001-68718000	-0.006666965856533992	0.005193701609251887
chr1:68721001-68722000	-0.010919990531228755	-0.0048032952575687935
chr1:68731001-68732000	-0.00999223955356056	-0.001410759752894169
chr1:68732001-68733000	-0.0015974368277341792	-0.00361795263944217
chr1:68745001-68746000	7.230973964968991E-4	-3.006827886387105E-4
chr1:68872001-68873000	8.247871232548913E-5	-0.007874208743538632
chr1:68885001-68886000	-5.044277759803523E-4	0.004844928621181525
chr1:68889001-68890000	-0.00607071923780492	-0.002436745279659175
chr1:68890001-68891000	-0.01381750805737654	0.004411550390214547
chr1:68900001-68901000	-0.00466789338911272	-0.014232858457762398
chr1:68905001-68906000	-0.009907111261723226	-0.006394517680464451
chr1:68907001-68908000	-7.091996410814272E-4	-1.988605106178781E-4
chr1:68908001-68909000	-0.0077729738647262	0.0014667411026073262
chr1:68913001-68914000	6.632800671148042E-4	0.002151690484017551
chr1:68917001-68918000	-0.0022638784453404806	-0.011823894132079073
chr1:68918001-68919000	7.213676259576277E-4	-0.004239722705848018
chr1:68919001-68920000	-4.8044793495495385E-4	0.003454644806005301
chr1:68921001-68922000	-0.0031499986965427833	0.01090392617139227
chr1:68922001-68923000	-0.007134423601762623	-0.0125150131438117
chr1:68931001-68932000	-0.007831183261155148	-0.004013290274484926
chr1:68932001-68933000	-0.0013205102873370001	-0.009372160235897865
chr1:68933001-68934000	-0.007273653457356476	-0.003915267734675073
chr1:68934001-68935000	-0.0017774663981606881	1.8374519567253178E-5
chr1:68935001-68936000	-0.0010620956480986155	0.0022449191986905494
chr1:68938001-68939000	0.0034674698677754734	-0.015225921355647905
chr1:68939001-68940000	-0.004458503463946459	-0.001974434911881819
chr1:68940001-68941000	-0.00994265704702315	3.390177113663572E-4
chr1:68941001-68942000	-0.0036305265944762658	-0.004765120450146629
chr1:68942001-68943000	-0.0028859326827755834	0.008554876309865915
chr1:68943001-68944000	-0.012980941500945961	0.004120236046679062
chr1:68945001-68946000	0.0016116718507309877	-0.0023539268052545797
chr1:68946001-68947000	6.881111625521673E-4	-0.004901670105060529
chr1:68947001-68948000	0.00336609073148342	-0.0015480959651745254
chr1:68948001-68949000	-0.0014193287487359327	-0.004836240276012744
chr1:68949001-68950000	-4.7636881690307623E-4	0.0027208132268727813
chr1:68950001-68951000	-0.010221012964331743	0.01204209945734334
chr1:68952001-68953000	-0.003953371042660581	0.001855220675761651
chr1:68955001-68956000	-0.005390856856411088	-8.499419492403533E-4
chr1:68956001-68957000	-0.00849699144923517	-0.011086586551694005
chr1:68957001-68958000	-0.003578517926771772	-0.014915682260172383
chr1:68958001-68959000	8.512973382143325E-4	-0.00940993362399671
chr1:68959001-68960000	-0.0036098844117444504	-0.0010845227002885642
chr1:68960001-68961000	-0.014124826404379833	-0.007371845766346489
chr1:68961001-68962000	0.0012663184242552468	-0.006168445052569083
chr1:68962001-68963000	0.0015002556205831095	-0.0027936090569333667
chr1:68965001-68966000	-0.0013915850151038375	0.007430586570431246
chr1:68969001-68970000	4.0657242556771123E-5	-0.012376278788161879
chr1:68970001-68971000	-0.0020147809408449027	0.0027387388122408905
chr1:68971001-68972000	-0.0015086823820564393	0.004183598830298514
chr1:68972001-68973000	-0.010563189003136422	-0.010182338455805986
chr1:68973001-68974000	-0.005830332347595082	-0.008596634273498816
chr1:68974001-68975000	4.1240116805645526E-4	5.91341016995574E-4
chr1:68975001-68976000	-0.0051424220096301975	-0.0036324769046425587
chr1:68976001-68977000	-0.005506362925992235	0.002027310029304662
chr1:68977001-68978000	-0.015229738164016519	0.002418352466568064
chr1:68979001-68980000	-0.003825668726267873	-0.0015463934424131032
chr1:68980001-68981000	-0.001267846755883293	-0.00929970953465133
chr1:68983001-68984000	-0.0046810617797761606	0.0010471045506651787
chr1:68984001-68985000	-0.0013528692120298265	0.0024127998871170324
chr1:68999001-69000000	-0.004336641421188102	-0.005743461732802891
chr1:69002001-69003000	-0.006053333937393244	-0.001110465292623985
chr1:69009001-69010000	-0.01178676394046737	-0.002216858541704671
chr1:69013001-69014000	-0.01658192983714991	-0.00332413327497483
chr1:69015001-69016000	-0.013519596132531916	-0.0032267195872389518
chr1:69016001-69017000	-0.0027701513577731594	-0.0028343380480912663
chr1:69017001-69018000	-0.006806912176651318	-3.393177734259021E-4
chr1:69018001-69019000	-0.012869549204939922	-0.0015042392013784492
chr1:69019001-69020000	-0.009188878995343019	-0.007390740600695354
chr1:69020001-69021000	-0.0024639823140451514	-0.0020824146786392952
chr1:69023001-69024000	-0.018792376152207087	-0.008384146517546558
chr1:69024001-69025000	-0.02366362125597464	0.0041142483879427275
chr1:69025001-69026000	-0.023218476363019522	-0.010273945263395933
chr1:69027001-69028000	-0.020875753841901833	-0.002342879165474519
chr1:69028001-69029000	-0.009934896425980269	-0.0019605262075132255
chr1:69029001-69030000	0.0076788081703699764	-0.009652142062004153
chr1:69033001-69034000	-0.01773900903541731	0.011669751064882872
chr1:69044001-69045000	-0.039080198431462584	-0.005958461124189785
chr1:69049001-69050000	-0.0068060166790406985	0.010377653833148268
chr1:69051001-69052000	-0.01387427248801805	0.014608696929423721
chr1:69052001-69053000	-0.009177632794778625	-0.0027160145827741385
chr1:69082001-69083000	-0.0034060551732201997	4.477847877696873E-4
chr1:69085001-69086000	-6.730127154280839E-4	0.0035381841499282697
chr1:69086001-69087000	-0.0035693707682679255	0.004878250338402427
chr1:69089001-69090000	-0.01023525781804755	0.013603097329179116
chr1:69090001-69091000	-0.018426200621220846	0.002155997904506753
chr1:69095001-69096000	-0.005598400237911341	0.012273173661464765
chr1:69122001-69123000	2.972781960037882E-4	-0.015128320956047785
chr1:69273001-69274000	-0.007146813968621886	-0.00566954943023525
chr1:69274001-69275000	-0.0046421146312238355	-0.0019337001554988315
chr1:69275001-69276000	-0.00434492975955812	0.007677434535855406
chr1:69277001-69278000	-0.006647513612865055	-0.0032491774383126945
chr1:69280001-69281000	-0.01720284098155931	0.007874293061561875
chr1:69282001-69283000	-0.010088065232298491	0.0010846962709402453
chr1:69283001-69284000	-0.0122054295558044	0.013744187253201545
chr1:69284001-69285000	-0.009749567103807349	-0.0020017603532919604
chr1:69285001-69286000	-2.367138072342425E-5	0.008435798545590355
chr1:69286001-69287000	-0.008588696015224334	-0.0016307221880031714
chr1:69333001-69334000	-0.01667724341114421	-0.010622614696482789
chr1:69334001-69335000	0.003949790241029201	-0.007431946579764873
chr1:69387001-69388000	-0.01659628660894844	0.00300086796657024
chr1:69388001-69389000	-0.005067860194248165	0.008292829504314852
chr1:69400001-69401000	0.0027467748490245733	-0.002318184308850493
chr1:69401001-69402000	-4.402574419238094E-4	0.0015404434442929027
chr1:69404001-69405000	-0.006424635356933198	-1.5368747333920074E-4
chr1:69412001-69413000	-0.0022687559043544168	0.009394161646573935
chr1:69414001-69415000	-0.0035864115100312007	0.004052976348775898
chr1:69420001-69421000	2.625360217430451E-4	-0.003990248507846808
chr1:69421001-69422000	-0.009285583345653001	0.003337889510291581
chr1:69422001-69423000	-0.009241580871371885	-0.006252820845962689
chr1:69423001-69424000	3.752952105196036E-4	-0.007345628788377445
chr1:69424001-69425000	-0.01346265718675909	0.002624799681995691
chr1:69425001-69426000	-0.006838752292942646	-0.0022313380790613202
chr1:69426001-69427000	-0.0019063146595812075	0.002099251570757272
chr1:69523001-69524000	-0.003962467987584113	0.0077036923756251844
chr1:69525001-69526000	-0.004968964452433408	0.002107705964148175
chr1:69538001-69539000	-0.012096948874961617	0.013342515207041529
chr1:69539001-69540000	6.996662136231603E-4	0.008823286481564373
chr1:69540001-69541000	-0.005244069407511027	-0.004434007040915075
chr1:69541001-69542000	3.634838893442907E-4	-7.988384056512703E-4
chr1:69542001-69543000	-0.011989948487233424	0.0063466639302571445
chr1:69726001-69727000	-0.004529008063529325	-0.002758625233434046
chr1:69727001-69728000	-0.005767904189357044	-0.004142251971643991
chr1:69733001-69734000	-0.012029413991220539	-0.009578660833713953
chr1:69734001-69735000	-0.024267914599983224	0.001814795597839836
chr1:69735001-69736000	-0.01684087541060317	-0.0015720270833508001
chr1:69736001-69737000	-0.013031177165884901	0.008015693917046957
chr1:69738001-69739000	-0.00789211408691853	0.01263115498669578
chr1:69739001-69740000	7.79183498077329E-4	0.005841113534520995
chr1:69741001-69742000	-0.010595605452934108	-0.0029328106846587573
chr1:69742001-69743000	-0.0261526755244468	-0.005724891002113281
chr1:69743001-69744000	-0.0029929311956254125	-0.0067767299501068435
chr1:69744001-69745000	-0.01310451402972708	-0.002133094679882164
chr1:69745001-69746000	-0.021034608973932074	-0.0038571423688616205
chr1:69746001-69747000	-0.01038894956673147	0.0020058250298967575
chr1:69748001-69749000	-0.011580663415464796	-0.005597829740649175
chr1:69751001-69752000	-0.006161957382357536	-0.014705085727256572
chr1:69752001-69753000	-0.001815900761443574	-0.0021827397980369494
chr1:69754001-69755000	-1.1397931832921486E-4	-2.0697899537912843E-4
chr1:69755001-69756000	-0.01736165289828304	0.0033877524355586325
chr1:69756001-69757000	-0.013843020705817836	0.0030123747829872262
chr1:69757001-69758000	-0.0054932131550932415	-0.01192743363089458
chr1:69759001-69760000	-0.0028973527649488184	0.0013013494699331276
chr1:69760001-69761000	-0.002848733180161861	-0.002798880052175922
chr1:69761001-69762000	-0.010948266180969517	-0.0033009158677978732
chr1:69762001-69763000	-0.01294432251621533	0.006984778013665967
chr1:69763001-69764000	-0.009912514399582842	0.011187729437427924
chr1:69841001-69842000	-0.004597818035159437	-0.008619843065204514
chr1:69846001-69847000	-0.016163834804213757	0.002975416415981448
chr1:69847001-69848000	-0.006414947297914924	-0.0054265919672136275
chr1:69849001-69850000	-0.021825973591739666	0.004032268584084844
chr1:69850001-69851000	-0.0015088197855031191	1.4290110063290519E-4
chr1:69851001-69852000	-0.002538926532540145	0.0010646099213139032
chr1:69852001-69853000	-0.00717027048376319	-0.004861082945265414
chr1:69866001-69867000	-0.009034460669989901	-0.0027074310370713605
chr1:69867001-69868000	-0.01112850959731955	-0.009256706797296914
chr1:69869001-69870000	-0.005057163707303618	-0.001497683310246965
chr1:69870001-69871000	-0.007967100873885932	0.006423214923174412
chr1:69871001-69872000	-0.02004917693385523	-0.01302020096178332
chr1:69872001-69873000	-0.019682244379881683	0.006128975627486604
chr1:69873001-69874000	-0.006917594890032427	0.0015315527898383998
chr1:69876001-69877000	-0.0060505611897200325	-4.98975487709546E-4
chr1:69878001-69879000	-0.011336555039309202	-0.003967197753062693
chr1:69880001-69881000	-0.005084923606006607	0.01065660973889235
chr1:69932001-69933000	-0.00694729144939371	-0.00993309712490406
chr1:69933001-69934000	-0.0038529385989605966	-0.0053627063434672955
chr1:69934001-69935000	-0.0100523653834759	0.004978673868390698
chr1:69935001-69936000	-0.0042500741220554365	0.01262122274998663
chr1:69937001-69938000	-0.015584791416216718	-0.011765255382486394
chr1:69940001-69941000	-0.008609609982021873	0.003991300177161249
chr1:69941001-69942000	-0.012746669977548893	-3.6082829503705804E-4
chr1:69950001-69951000	-0.015513863469180449	0.01134045652233808
chr1:69952001-69953000	-0.010217480718513063	0.003380586136243783
chr1:69953001-69954000	-0.00483816024443022	9.833159703108128E-4
chr1:69954001-69955000	-0.006363500152955954	-3.069787694151491E-4
chr1:69955001-69956000	-0.0070069481043671675	-0.0017493087130864928
chr1:69956001-69957000	-0.020316231896649765	-0.0046603729044195335
